lookahead_distance,rmse,max_error,mean_abs_omega_jerk,time_to_goal,solve_time_ms_mean,solve_time_ms_max,collided
0.25,0.009441295935543376,0.01672676592241012,0.07040395513388015,17.299999999999976,0.040403606935192564,0.10468499999660708,False
0.4,0.010520983819979996,0.023815175383891343,0.05292230259751667,17.099999999999973,0.0394273450260512,0.16946700009157212,False
0.6,0.013519575080538134,0.03809774038329413,0.04061063357647132,16.499999999999964,0.04188797575862378,0.16365299995868554,False
0.9,0.01800584594865305,0.05390897416815928,0.030692937786466562,16.29999999999996,0.0418671042979736,0.1302289999784989,False
1.2,0.022316445715556913,0.0670502810705145,0.02158782619893246,16.09999999999996,0.04226430435309063,0.14097300004323188,False
1.6,0.02754755871329633,0.07968900274685999,0.015474771344061163,15.99999999999996,0.0482412500019791,0.10764299997845228,False
