cruise_speed_mps,n_seeds,pp_rmse_mean,pp_rmse_std,mpc_rmse_mean,mpc_rmse_std,rmse_improvement_pct,pp_jerk_mean,mpc_jerk_mean,mpc_solve_ms_mean
0.3,6,0.010027805059158195,0.00016672773306218187,0.003773613139172885,8.422363618349215e-05,62.368503207723215,0.032504158132899884,0.08116312063778756,2.8699023309027027
0.5,6,0.009690736525674691,0.00011546011262827178,0.009157738026546871,4.048644222920666e-05,5.500082452099397,0.056300266385896636,0.18124962738544437,2.842973936366197
0.7,6,0.009516197046401657,0.00020790064759299438,0.009623866612987279,0.0001321277877336267,-1.131434816456796,0.08338279896858143,0.3263331977679057,2.785075623015237
0.9,6,0.009399468831039268,8.61266062065373e-05,0.006184818876270566,0.00023735479278713602,34.20033634404072,0.12064453487855033,0.47402887598496585,2.917821079672109
1.1,6,0.009167882461056884,0.00019593449573722225,0.010616021116230936,0.00014151780399310784,-15.795781210387691,0.15855170522311732,0.6469600776387009,2.8461037479165916
1.3,6,0.008715602188710127,0.0004146182774517371,0.011358459553803954,5.773220147831897e-05,-30.32329043789181,0.22233325385571245,0.8287828239632926,2.951565147057801
